Name,Price,Price_Origin,CPU,RAM,ROM,CARD màn hình,size màn hình,LINK,IMG,RATING
Laptop Lenovo Ideapad Gaming 3 15ARH7,21.990.000 ₫,25.490.000 ₫,"['Vi xử lý & đồ họa\nLoại card đồ họa\nNVIDIA GeForce RTX 3050 4GB GDDR6, Boost Clock 1500MHz, TGP 85W\nLoại CPU\nAMD Ryzen 5 6600H']",['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\nDDR5-4800\nSố khe ram\n2 khe\nỔ cứng\n512GB SSD'],"['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\nDDR5-4800\nSố khe ram\n2 khe\nỔ cứng\n512GB SSD', 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD, Wi-Fi 6']","['Vi xử lý & đồ họa\nLoại card đồ họa\nNVIDIA GeForce RTX 3050 4GB GDDR6, Boost Clock 1500MHz, TGP 85W\nLoại CPU\nAMD Ryzen 5 6600H']","['Màn hình\nCông nghệ màn hình\nIPS 250nits Anti-glare, 120Hz, 45% NTSC, Free-Sync, DC dimmer\nMàn hình cảm ứng\nKhông\nChất liệu tấm nền\nTấm nền IPS\nĐộ phân giải\nFull HD\nKích thước màn hình\n15.6 inches\nĐộ phân giải màn hình\n1920 x 1080 pixels (FullHD)']","https://cellphones.com.vn/laptop-lenovo-ideapad-gaming-3-15arh7-82sb0078vn.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/t/h/thi_t_k_ch_a_c_t_n_3.png",0/5
Apple MacBook Pro 13 M2 2022 16GB 256GB I Chính hãng Apple Việt Nam,35.990.000 ₫,41.990.000 ₫,['Vi xử lý & đồ họa\nLoại card đồ họa\n10 nhân GPU\nLoại CPU\nApple M2 tám nhân CPU'],['RAM & Ổ cứng\nDung lượng RAM\n16GB\nLoại RAM\n16GB\nỔ cứng\n256GB SSD'],"['RAM & Ổ cứng\nDung lượng RAM\n16GB\nLoại RAM\n16GB\nỔ cứng\n256GB SSD', 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD']",['Vi xử lý & đồ họa\nLoại card đồ họa\n10 nhân GPU\nLoại CPU\nApple M2 tám nhân CPU'],['Màn hình\nMàn hình cảm ứng\nKhông\nKích thước màn hình\n13 inches'],"https://cellphones.com.vn/macbook-pro-m2-2022-16gb-256gb.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/m/a/macbook_pro_m22.png",5.0/5
Laptop Asus Vivobook OLED 15X A1503ZA-L1151W,14.690.000 ₫,16.990.000 ₫,['Vi xử lý & đồ họa\nLoại card đồ họa\nIntel® UHD Graphics\nLoại CPU\nIntel® Core™ i3-1220P'],['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\n8GB DDR4\nỔ cứng\n256GB M.2 NVMe™ PCIe® 3.0 SSD'],['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\n8GB DDR4\nỔ cứng\n256GB M.2 NVMe™ PCIe® 3.0 SSD'],['Vi xử lý & đồ họa\nLoại card đồ họa\nIntel® UHD Graphics\nLoại CPU\nIntel® Core™ i3-1220P'],['Màn hình\nMàn hình cảm ứng\nKhông\nChất liệu tấm nền\nTấm nền OLED/AMOLED\nĐộ phân giải\nFull HD\nKích thước màn hình\n15.6 inches\nCông nghệ màn hình\n600nits HDR peak brightness\n100% DCI-P3 color gamut\nĐộ phân giải màn hình\n1920 x 1080 pixels (FullHD)'],"https://cellphones.com.vn/laptop-asus-vivobook-oled-15x-a1503za-l1151w.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/d/c/dcd_1.jpg",0/5
Laptop MSI Modern 14 B11MOU-1032VN,14.790.000 ₫,21.900.000 ₫,['Vi xử lý & đồ họa\nLoại card đồ họa\nIntel Iris Xe Graphics\nLoại CPU\nCore i7 1195G7 – Tiger Lake'],['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\nDDR4 3200Mhz\nSố khe ram\n2 khe cắm tối đa 64GB\nỔ cứng\n512GB NVMe PCIe SSD Gen 3x4'],"['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\nDDR4 3200Mhz\nSố khe ram\n2 khe cắm tối đa 64GB\nỔ cứng\n512GB NVMe PCIe SSD Gen 3x4', 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD, Wi-Fi 6']",['Vi xử lý & đồ họa\nLoại card đồ họa\nIntel Iris Xe Graphics\nLoại CPU\nCore i7 1195G7 – Tiger Lake'],['Màn hình\nMàn hình cảm ứng\nKhông\nChất liệu tấm nền\nTấm nền IPS\nĐộ phân giải\nFull HD\nKích thước màn hình\n14 inches\nCông nghệ màn hình\nTần số quét 60Hz\nĐộ phân giải màn hình\n1920 x 1080 pixels (FullHD)'],"https://cellphones.com.vn/laptop-msi-modern-14-b11mou-1032vn.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/t/e/text_ng_n_22_.png",4.0/5
Laptop MSI Modern 15 A11M-1024VN,13.690.000 ₫,18.990.000 ₫,['Vi xử lý & đồ họa\nLoại card đồ họa\nIntel Iris Xe Graphics\nLoại CPU\nIntel Core i5-1155G7'],['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\nDDR4 3200MHz\nSố khe ram\n2 khe cắm\nỔ cứng\n512GB PCIe NVMe™ M.2 SSD (2 slots)'],"['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\nDDR4 3200MHz\nSố khe ram\n2 khe cắm\nỔ cứng\n512GB PCIe NVMe™ M.2 SSD (2 slots)', 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD, Wi-Fi 6']",['Vi xử lý & đồ họa\nLoại card đồ họa\nIntel Iris Xe Graphics\nLoại CPU\nIntel Core i5-1155G7'],['Màn hình\nCông nghệ màn hình\n45%NTSC\nTần số quét 60Hz\nMàn hình cảm ứng\nKhông\nChất liệu tấm nền\nTấm nền IPS\nĐộ phân giải\nFull HD\nKích thước màn hình\n15.6 inches\nĐộ phân giải màn hình\n1920 x 1080 pixels (FullHD)'],"https://cellphones.com.vn/laptop-msi-modern-15-a11m-1024vn.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/_/0/_0003_msi-modern-15-a11m-1024vn-2_7cde.jpg",0/5
Laptop HP Pavilion X360 14-EK0134TU 7C0P8PA,18.690.000 ₫,21.890.000 ₫,"['Vi xử lý & đồ họa\nLoại card đồ họa\nIntel Iris Xe Graphics\nLoại CPU\nIntel Core i5-1235U (1.30 GHz up to 4.40GHz, 12MB Cache)']",['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\nDDR4 3200MHz\nỔ cứng\n512GB PCIe NVMe M.2 SSD'],"['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\nDDR4 3200MHz\nỔ cứng\n512GB PCIe NVMe M.2 SSD', 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD, Wi-Fi 6, Màn hình cảm ứng, Bảo mật vân tay']","['Vi xử lý & đồ họa\nLoại card đồ họa\nIntel Iris Xe Graphics\nLoại CPU\nIntel Core i5-1235U (1.30 GHz up to 4.40GHz, 12MB Cache)']",['Màn hình\nMàn hình cảm ứng\nCó\nChất liệu tấm nền\nTấm nền IPS\nĐộ phân giải\nFull HD\nKích thước màn hình\n14 inches\nCông nghệ màn hình\nMàn hình kính tràn viền\nĐộ sáng 250nits\nĐộ phủ màu 45% NTSC\nĐộ phân giải màn hình\n1920 x 1080 pixels (FullHD)'],"https://cellphones.com.vn/laptop-hp-pavilion-x360-14-ek0134tu-7c0p8pa.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/t/e/text_ng_n_36__3.png",0/5
Laptop Gaming Acer Nitro 5 Eagle AN515-57-54MV NH.QENSV.003,22.990.000 ₫,26.490.000 ₫,['Vi xử lý & đồ họa\nLoại card đồ họa\nNVIDIA® GeForce RTX™ 3050 4G\nLoại CPU\nIntel® Core™ i5-11400H – CPU thế hệ 11 mới nhất'],"['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\nDDR4 3200Mhz, 2 khe cắm tối đa 32GB\nỔ cứng\n512GB SSD PCIe NVMe (nâng cấp tối đa 2TB SSD PCIe Gen3, 8 Gb/s, NVMe và 2TB HDD 2.5-inch 5400 RPM)']","['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\nDDR4 3200Mhz, 2 khe cắm tối đa 32GB\nỔ cứng\n512GB SSD PCIe NVMe (nâng cấp tối đa 2TB SSD PCIe Gen3, 8 Gb/s, NVMe và 2TB HDD 2.5-inch 5400 RPM)', 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD, Wi-Fi 6']",['Vi xử lý & đồ họa\nLoại card đồ họa\nNVIDIA® GeForce RTX™ 3050 4G\nLoại CPU\nIntel® Core™ i5-11400H – CPU thế hệ 11 mới nhất'],"['Màn hình\nMàn hình cảm ứng\nKhông\nChất liệu tấm nền\nTấm nền IPS\nĐộ phân giải\nFull HD\nKích thước màn hình\n15.6 inches\nCông nghệ màn hình\nTần số quét 144Hz, LED-backlit TFT LCD\nĐộ phân giải màn hình\n1920 x 1080 pixels (FullHD)']","https://cellphones.com.vn/laptop-gaming-acer-nitro-5-eagle-an515-57-54mv.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/t/e/text_ng_n_7.png",5.0/5
Apple MacBook Pro 13 M2 2022 16GB 512GB I Chính hãng Apple Việt Nam,40.990.000 ₫,46.990.000 ₫,['Vi xử lý & đồ họa\nLoại card đồ họa\n10 nhân GPU\nLoại CPU\nApple M2 tám nhân CPU'],['RAM & Ổ cứng\nDung lượng RAM\n16GB\nLoại RAM\n16GB\nỔ cứng\n512GB SSD'],"['RAM & Ổ cứng\nDung lượng RAM\n16GB\nLoại RAM\n16GB\nỔ cứng\n512GB SSD', 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD']",['Vi xử lý & đồ họa\nLoại card đồ họa\n10 nhân GPU\nLoại CPU\nApple M2 tám nhân CPU'],['Màn hình\nMàn hình cảm ứng\nKhông\nKích thước màn hình\n13 inches'],"https://cellphones.com.vn/macbook-pro-m2-2022-16gb-512gb.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/m/a/mac_pro_16gb.png",5.0/5
Laptop MSi Gaming GF63 11UC 443VN,17.990.000 ₫,25.490.000 ₫,['Vi xử lý & đồ họa\nLoại card đồ họa\nNVIDIA GeForce RTX 3050 4GB\nLoại CPU\nIntel® Core™ I5-11400H (2.9GHz~4.2GHz) 6 nhân 12 luồng'],"['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\n8 GB DDR4 3200MHz\nSố khe ram\n2 khe, tối đa 64GB\nỔ cứng\n512 GB SSD M.2 PCIe Gen 3.0']","['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\n8 GB DDR4 3200MHz\nSố khe ram\n2 khe, tối đa 64GB\nỔ cứng\n512 GB SSD M.2 PCIe Gen 3.0', 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD, Wi-Fi 6']",['Vi xử lý & đồ họa\nLoại card đồ họa\nNVIDIA GeForce RTX 3050 4GB\nLoại CPU\nIntel® Core™ I5-11400H (2.9GHz~4.2GHz) 6 nhân 12 luồng'],"['Màn hình\nCông nghệ màn hình\n15.6 inch FHD (1920*1080), 60Hz 72%NTSC IPS-Level, close to 100%sRGB\nChất liệu tấm nền\nTấm nền IPS\nĐộ phân giải\nFull HD\nKích thước màn hình\n15.6 inches\nĐộ phân giải màn hình\n1920 x 1080 pixels (FullHD)']","https://cellphones.com.vn/laptop-msi-gaming-gf63-11uc-443vn.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/9/h/9h16.png",0/5
Laptop Asus Zenbook 14 UX3402ZA-KM219W,24.490.000 ₫,27.990.000 ₫,"['Vi xử lý & đồ họa\nLoại card đồ họa\nIntel® Iris Xe Graphics\nLoại CPU\nIntel Core™ i5-1240P 1.7 GHz (12M Cache, up to 4.4 GHz, 4P+8E cores)\nIntel Evo™ Platform']",['RAM & Ổ cứng\nDung lượng RAM\n16GB\nLoại RAM\n16GB LPDDR5 on board\nSố khe ram\nKhông hỗ trợ nâng cấp\nỔ cứng\n512GB M.2 NVMe™ PCIe® 3.0 SSD'],"['RAM & Ổ cứng\nDung lượng RAM\n16GB\nLoại RAM\n16GB LPDDR5 on board\nSố khe ram\nKhông hỗ trợ nâng cấp\nỔ cứng\n512GB M.2 NVMe™ PCIe® 3.0 SSD', 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD, Wi-Fi 6, Bảo mật vân tay']","['Vi xử lý & đồ họa\nLoại card đồ họa\nIntel® Iris Xe Graphics\nLoại CPU\nIntel Core™ i5-1240P 1.7 GHz (12M Cache, up to 4.4 GHz, 4P+8E cores)\nIntel Evo™ Platform']","['Màn hình\nChất liệu tấm nền\nTấm nền OLED/AMOLED\nĐộ phân giải\n2K (Quad HD)\nKích thước màn hình\n14 inches\nCông nghệ màn hình\nMàn hình OLED 2.8K, tỷ lệ 16:10\nThời gian phản hồi 0.2 ms\nTần số quét 90Hz\nĐộ sáng tối đa 600nits, 100% DCI-P3\nHDR True Black 600, 1.07 tỷ màu\nHạn chế ánh sáng xanh\nChăm sóc mắt SGS\nĐộ phân giải màn hình\n2880 x 1800 pixels']","https://cellphones.com.vn/laptop-asus-zenbook-14-ux3402za-km219w.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/6/_/6_26_80.jpg",5.0/5
Apple Macbook Air M2 2022 8GB 512GB I Chính hãng Apple Việt Nam,31.990.000 ₫,39.990.000 ₫,"['Vi xử lý & đồ họa\nLoại card đồ họa\n10 nhân GPU, 16 nhân Neural Engine\nLoại CPU\nApple M2']",['RAM & Ổ cứng\nDung lượng RAM\n8GB\nỔ cứng\n512GB'],"['RAM & Ổ cứng\nDung lượng RAM\n8GB\nỔ cứng\n512GB', 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD']","['Vi xử lý & đồ họa\nLoại card đồ họa\n10 nhân GPU, 16 nhân Neural Engine\nLoại CPU\nApple M2']",['Màn hình\nMàn hình cảm ứng\nKhông\nChất liệu tấm nền\nTấm nền IPS\nKích thước màn hình\n13.6 inches\nCông nghệ màn hình\nLiquid Retina Display\nĐộ phân giải màn hình\n2560 x 1664 pixels'],"https://cellphones.com.vn/macbook-air-m2-2022-512gb.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/m/a/macbook_air_m2_3.jpg",0/5
Laptop MSI Modern 14 B11MOU-1028VN,10.790.000 ₫,13.490.000 ₫,['Vi xử lý & đồ họa\nLoại card đồ họa\nIntel UHD Graphics\nLoại CPU\nIntel Core i3- 115G4'],['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\n8GB DDR4 3200 MHz\nỔ cứng\nSSD 256GB'],"['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\n8GB DDR4 3200 MHz\nỔ cứng\nSSD 256GB', 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD, Wi-Fi 6']",['Vi xử lý & đồ họa\nLoại card đồ họa\nIntel UHD Graphics\nLoại CPU\nIntel Core i3- 115G4'],"['Màn hình\nMàn hình cảm ứng\nKhông\nChất liệu tấm nền\nTấm nền IPS\nĐộ phân giải\nFull HD\nKích thước màn hình\n14 inches\nCông nghệ màn hình\nIPS, 60 Hz, LED\nĐộ sáng 300 nits, 45% NTSC\nĐộ phân giải màn hình\n1920 x 1080 pixels (FullHD)']","https://cellphones.com.vn/laptop-msi-modern-14-b11mou-1028vn.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/1/_/1_290.jpg",0/5
Surface Laptop Go Core i5 / 8GB / 128 GB / 12.4 inch Nhập Khẩu Chính Hãng,15.790.000 ₫,23.990.000 ₫,['Vi xử lý & đồ họa\nLoại card đồ họa\nIntel UHD Graphics\nLoại CPU\n10th Gen Intel Core i5 processor – 1035G1'],['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\nLPDDR4x\nỔ cứng\nSSD: 128GB'],"['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\nLPDDR4x\nỔ cứng\nSSD: 128GB', 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD, Viền màn hình siêu mỏng, Wi-Fi 6, Màn hình cảm ứng, Bảo mật vân tay']",['Vi xử lý & đồ họa\nLoại card đồ họa\nIntel UHD Graphics\nLoại CPU\n10th Gen Intel Core i5 processor – 1035G1'],"['Màn hình\nMàn hình cảm ứng\nCó\nChất liệu tấm nền\nTấm nền IPS\nĐộ phân giải\nFull HD\nKích thước màn hình\n12.4 inches\nCông nghệ màn hình\nCông nghệ màn hình PixelSense, cảm ứng đa điểm\nĐộ phân giải màn hình\n1536 x 1024 pixels']","https://cellphones.com.vn/surface-laptop-go.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/t/e/text_ng_n_2__3.png",0/5
Apple Macbook Air M2 2022 16GB 512GB I Chính hãng Apple Việt Nam,38.990.000 ₫,45.990.000 ₫,"['Vi xử lý & đồ họa\nLoại card đồ họa\n8 nhân GPU, 16 nhân Neural Engine\nLoại CPU\nApple M2']",['RAM & Ổ cứng\nDung lượng RAM\n16GB\nỔ cứng\n512GB'],"['RAM & Ổ cứng\nDung lượng RAM\n16GB\nỔ cứng\n512GB', 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD']","['Vi xử lý & đồ họa\nLoại card đồ họa\n8 nhân GPU, 16 nhân Neural Engine\nLoại CPU\nApple M2']",['Màn hình\nMàn hình cảm ứng\nKhông\nChất liệu tấm nền\nTấm nền IPS\nKích thước màn hình\n13.6 inches\nCông nghệ màn hình\nLiquid Retina Display\nĐộ phân giải màn hình\n2560 x 1664 pixels'],"https://cellphones.com.vn/macbook-air-m2-2022-16gb-512gb.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/m/a/macbook_air_m2_1_1_1_3.jpg",0/5
Laptop MSI Modern 14 B11SBU-668VN,13.990.000 ₫,22.490.000 ₫,"['Vi xử lý & đồ họa\nLoại card đồ họa\nNVIDIA GeForce MX450 2GB GDDR5\nLoại CPU\nIntel® Core™ i5-1155G7 (2.50GHz - 4.50GHz, 4 nhân 8 luồng, 8MB Cache)']",['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\nDDR4 3200MHz\nỔ cứng\n512GB SSD PCIe NVMe™ Gen3x4'],"['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\nDDR4 3200MHz\nỔ cứng\n512GB SSD PCIe NVMe™ Gen3x4', 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD, Wi-Fi 6']","['Vi xử lý & đồ họa\nLoại card đồ họa\nNVIDIA GeForce MX450 2GB GDDR5\nLoại CPU\nIntel® Core™ i5-1155G7 (2.50GHz - 4.50GHz, 4 nhân 8 luồng, 8MB Cache)']","['Màn hình\nMàn hình cảm ứng\nKhông\nChất liệu tấm nền\nTấm nền IPS\nĐộ phân giải\nFull HD\nKích thước màn hình\n14 inches\nCông nghệ màn hình\n60Hz, 45%NTSC\nĐộ phân giải màn hình\n1920 x 1080 pixels (FullHD)']","https://cellphones.com.vn/laptop-msi-modern-14-14-b11sbu-668vn.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/8/_/8.7.jpg",0/5
Laptop ASUS Gaming ROG Zephyrus G14 GA401QC-K2199W,27.990.000 ₫,32.990.000 ₫,['Vi xử lý & đồ họa\nLoại card đồ họa\nNVIDIA GeForce RTX 3050\nLoại CPU\nAMD Ryzen 7 5800HS'],"['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\nDDR4\nSố khe ram\n1 khe cắm onboard, 1 khe cắm rời hỗ trợ tối đa 24GB\nỔ cứng\n512GB M.2 NVMe™ PCIe® 3.0 SSD']","['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\nDDR4\nSố khe ram\n1 khe cắm onboard, 1 khe cắm rời hỗ trợ tối đa 24GB\nỔ cứng\n512GB M.2 NVMe™ PCIe® 3.0 SSD', 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD, Wi-Fi 6']",['Vi xử lý & đồ họa\nLoại card đồ họa\nNVIDIA GeForce RTX 3050\nLoại CPU\nAMD Ryzen 7 5800HS'],['Màn hình\nMàn hình cảm ứng\nKhông\nChất liệu tấm nền\nTấm nền IPS\nĐộ phân giải\n2K (Quad HD)\nKích thước màn hình\n14 inches\nCông nghệ màn hình\nTần số quét 120Hz; Độ sáng 300nits; Tỷ lệ tương phản 1:1000; Hỗ trợ dải màu 100.00% DCI-P3; Màn hình chống chói; Công nghệ Adaptive-Sync\nĐộ phân giải màn hình\n2560 x 1440 pixels (2K)'],"https://cellphones.com.vn/laptop-asus-gaming-rog-zephyrus-g14-ga401qc-k2199w.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/1/1/11h53.png",0/5
Laptop Acer Aspire 3 A315-56-38B1 NX.HS5SV.00G,7.990.000 ₫,11.999.000 ₫,['Vi xử lý & đồ họa\nLoại card đồ họa\nIntel UHD Graphics\nLoại CPU\nIntel Core i3-1005G1'],"['RAM & Ổ cứng\nDung lượng RAM\n4GB\nLoại RAM\nDDR4 2400MHz\nSố khe ram\n1 Khe cắm / Hỗ trợ tối đa 12GB\nỔ cứng\n256GB SSD M.2 NVMe\n1 x 2.5"" SATA , 1 x M.2 NVMe']","['RAM & Ổ cứng\nDung lượng RAM\n4GB\nLoại RAM\nDDR4 2400MHz\nSố khe ram\n1 Khe cắm / Hỗ trợ tối đa 12GB\nỔ cứng\n256GB SSD M.2 NVMe\n1 x 2.5"" SATA , 1 x M.2 NVMe', 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD, Wi-Fi 6']",['Vi xử lý & đồ họa\nLoại card đồ họa\nIntel UHD Graphics\nLoại CPU\nIntel Core i3-1005G1'],['Màn hình\nĐộ phân giải\nFull HD\nKích thước màn hình\n15.6 inches\nĐộ phân giải màn hình\n1920 x 1080 pixels (FullHD)'],"https://cellphones.com.vn/laptop-acer-aspire-3-a315-56-38b1.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/c/d/cd554_5_.jpg",0/5
Laptop MSI Gaming Bravo 15 B5DD-417VN,15.490.000 ₫,18.990.000 ₫,['Vi xử lý & đồ họa\nLoại card đồ họa\nAMD Radeon RX 5500M 4GB GDDR6\nLoại CPU\nAMD Ryzen 5-5600H'],['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\nDDR4-3200\nSố khe ram\n2 khe\nỔ cứng\n512GB M.2 SSD PCIE'],"['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\nDDR4-3200\nSố khe ram\n2 khe\nỔ cứng\n512GB M.2 SSD PCIE', 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD, Wi-Fi 6']",['Vi xử lý & đồ họa\nLoại card đồ họa\nAMD Radeon RX 5500M 4GB GDDR6\nLoại CPU\nAMD Ryzen 5-5600H'],['Màn hình\nMàn hình cảm ứng\nKhông\nChất liệu tấm nền\nTấm nền IPS\nĐộ phân giải\nFull HD\nKích thước màn hình\n15.6 inches\nCông nghệ màn hình\nTần số quét 144Hz\nĐộ phân giải màn hình\n1920 x 1080 pixels (FullHD)'],"https://cellphones.com.vn/laptop-msi-gaming-bravo-15-b5dd-417vn.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/t/e/text_d_i_16.png",0/5
Laptop Dell Inspiron 15 3511 JNM5H,12.990.000 ₫,17.990.000 ₫,"['Vi xử lý & đồ họa\nLoại card đồ họa\nIntel UHD Graphics\nLoại CPU\nIntel Core i5-1135G7 (4 lõi, 8 luồng, 4.20 GHz, 8 MB)']","['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\n8GB DDR4, 2666 MHz\nỔ cứng\n256GB M.2 PCIe NVMe SSD']","['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\n8GB DDR4, 2666 MHz\nỔ cứng\n256GB M.2 PCIe NVMe SSD', 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD, Wi-Fi 6']","['Vi xử lý & đồ họa\nLoại card đồ họa\nIntel UHD Graphics\nLoại CPU\nIntel Core i5-1135G7 (4 lõi, 8 luồng, 4.20 GHz, 8 MB)']","['Màn hình\nMàn hình cảm ứng\nKhông\nChất liệu tấm nền\nTấm nền WVA\nĐộ phân giải\nFull HD\nKích thước màn hình\n15.6 inches\nCông nghệ màn hình\nTần số quét 60Hz, AG\nTấm nền WVA, LED-Backlit\nĐộ phân giải màn hình\n1920 x 1080 pixels (FullHD)']","https://cellphones.com.vn/laptop-dell-inspiron-15-3511-jnm5h.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/l/a/laptop-dell-inspiron-15-3511-jnm5h-8.jpg",0/5
Surface Pro 7 Core i5 / 8GB / 128GB Nhập Khẩu Chính Hãng,19.990.000 ₫,23.990.000 ₫,['Vi xử lý & đồ họa\nLoại card đồ họa\nIntel® Iris® Plus Graphics\nLoại CPU\n10th Gen Intel® Core™ i5-1035G4'],['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\nLPDDR4X 3733 MHz\nỔ cứng\n128GB BGA PCIe SSD'],"['RAM & Ổ cứng\nDung lượng RAM\n8GB\nLoại RAM\nLPDDR4X 3733 MHz\nỔ cứng\n128GB BGA PCIe SSD', 'Tiện ích khác\nTính năng đặc biệt\nỔ cứng SSD, Viền màn hình siêu mỏng, Wi-Fi 6, Màn hình cảm ứng, Xoay gập 360 độ (2 in 1), Nhận diện khuôn mặt']",['Vi xử lý & đồ họa\nLoại card đồ họa\nIntel® Iris® Plus Graphics\nLoại CPU\n10th Gen Intel® Core™ i5-1035G4'],"['Màn hình\nMàn hình cảm ứng\nCó\nChất liệu tấm nền\nTấm nền IPS\nKích thước màn hình\n12.3 inches\nCông nghệ màn hình\nPixelSense™ Display , Aspect ratio: 3:2\nĐộ phân giải màn hình\n2736 x 1824 pixels']","https://cellphones.com.vn/surface-laptop-pro-7-core-i5-ram-8gb-ssd-128gb-12-3inch.html
","https://cdn2.cellphones.com.vn/58x58,webp,q100/media/catalog/product/t/e/text_ng_n_1__8.png",4.7/5
